age,education,black,hispanic,married,nodegree,re74,re75,treat,re78
33,17,0,0,1,0,29389.00,30435.48,0,19210.45
42,12,0,0,1,0,29389.00,30437.27,0,26007.99
34,12,0,0,1,0,29389.00,30793.55,0,31180.03
34,12,0,0,1,0,29389.00,30793.55,0,31180.03
34,17,0,0,1,0,29389.00,31330.64,0,25712.44
37,17,0,0,1,0,29389.00,31330.64,0,33987.71
34,17,0,0,1,0,29389.00,32225.81,0,32672.54
37,12,1,0,1,0,29389.00,32225.81,0,44331.80
26,17,0,0,1,0,29389.00,32225.81,0,35465.44
36,17,0,0,1,0,29389.00,34911.29,0,32509.98
28,14,0,0,0,0,29389.00,35448.39,0,33987.71
31,12,0,0,1,0,29389.00,35806.45,0,39159.75
25,14,0,0,1,0,29389.00,35806.45,0,33839.94
31,14,0,0,1,0,29389.00,35806.45,0,56153.61
28,12,0,0,1,0,29389.00,41177.42,0,47287.25
34,12,0,0,1,0,29389.00,42967.74,0,31032.26
47,14,1,0,1,0,29390.96,27750,0,36647.62
35,12,0,0,1,0,29422.31,28645.16,0,29554.53
35,15,1,0,1,0,29477.17,34098.48,0,19062.67
35,15,1,0,1,0,29477.17,34098.48,0,19062.67
31,12,0,0,1,0,29584.93,26854.84,0,29554.53
24,12,0,0,1,0,29780.86,30883.06,0,32509.98
28,12,0,0,1,0,29976.78,0,0,0
27,16,0,0,1,0,29976.78,30793.55,0,51720.43
47,12,0,0,1,0,30074.74,33312.53,0,15072.81
47,12,0,0,1,0,30074.74,33312.53,0,15072.81
37,14,0,1,1,0,30108.05,26854.84,0,26554.75
22,14,0,0,1,0,30368.63,20588.71,0,27485.71
47,12,0,0,1,0,30368.63,23274.19,0,25860.21
32,14,0,0,1,0,30368.63,24169.36,0,22165.90
29,15,0,0,0,0,30368.63,28645.16,0,44331.80
27,16,0,0,0,0,30368.63,31330.64,0,36943.16
37,14,0,0,1,0,30368.63,44758.07,0,81274.96
37,14,0,0,1,0,30368.63,44758.07,0,81274.96
43,12,0,0,1,0,30564.56,23811.29,0,31032.26
43,12,0,0,1,0,30564.56,23811.29,0,31032.26
34,12,0,0,1,0,30564.56,24885.48,0,24678.03
30,12,0,0,1,0,30564.56,26854.84,0,14777.27
39,16,0,0,0,0,30564.56,28645.16,0,33987.71
35,16,0,0,1,0,30564.56,29540.32,0,37120.49
28,12,0,0,1,0,30564.56,32941.93,0,36204.30
32,12,0,0,1,0,30564.56,35806.45,0,23052.54
26,12,0,0,1,0,30564.56,39387.10,0,39898.62
30,12,1,0,1,0,30758.53,35448.39,0,48247.77
27,12,0,0,1,0,30760.49,25064.52,0,31908.55
27,16,0,0,1,0,30760.49,26317.74,0,25860.21
28,12,0,0,1,0,30760.49,28824.19,0,39898.62
39,12,0,0,1,0,30760.49,32583.87,0,34726.57
28,15,1,0,1,0,30768.33,33486.20,0,30828.33
48,12,0,0,1,0,30860.41,29269.98,0,34753.18
48,14,0,0,1,0,30895.68,34732.26,0,32509.98
37,17,0,0,1,0,30956.41,30435.48,0,27939.38
49,17,0,0,1,0,30956.41,31867.74,0,35465.44
25,15,0,0,1,0,30956.41,41177.42,0,35465.44
27,15,0,0,1,0,31152.34,34016.13,0,43001.84
51,17,0,1,1,0,31348.27,0,0,88663.59
24,15,0,0,1,0,31348.27,26854.84,0,26599.08
31,17,0,0,1,0,31348.27,26854.84,0,32509.98
45,12,0,0,1,0,31348.27,27391.94,0,25564.67
45,12,0,0,1,0,31348.27,27391.94,0,25564.67
39,14,0,0,1,0,31348.27,27750,0,47287.25
39,14,0,0,1,0,31348.27,27750,0,47287.25
25,17,0,0,1,0,31348.27,28249.50,0,35561.49
53,17,0,0,1,0,31348.27,28645.16,0,27929.03
26,16,0,0,1,0,31348.27,28645.16,0,35465.44
31,12,0,0,1,0,31348.27,28645.16,0,27337.94
32,17,0,0,1,0,31348.27,28645.16,0,28076.80
48,17,0,0,1,0,31348.27,29540.32,0,32951.82
47,17,0,0,0,0,31348.27,29540.32,0,29258.99
44,16,0,0,1,0,31348.27,30435.48,0,19210.45
41,16,0,0,1,0,31348.27,30435.48,0,20688.17
44,16,0,0,1,0,31348.27,30435.48,0,33987.71
52,17,0,0,1,0,31348.27,31293.05,0,32509.98
40,12,0,0,1,0,31348.27,31330.64,0,27633.49
52,12,0,0,0,0,31348.27,32225.81,0,32509.98
53,16,0,0,1,0,31348.27,32225.81,0,32509.98
42,16,0,0,1,0,31348.27,32225.81,0,32214.44
39,14,0,0,1,0,31348.27,32569.55,0,31020.44
42,17,0,0,1,0,31348.27,32762.90,0,39159.75
31,14,0,0,1,0,31348.27,34016.13,0,38986.86
47,14,0,0,1,0,31348.27,34016.13,0,25150.91
51,16,0,0,1,0,31348.27,35448.39,0,44331.80
44,13,0,0,1,0,31348.27,35806.45,0,36943.16
35,14,0,0,1,0,31348.27,36630,0,42854.07
44,16,1,0,1,0,31644.12,30621.68,0,23495.85
46,12,0,0,1,0,31740.12,25780.64,0,17437.17
32,14,0,0,1,0,31818.49,31330.64,0,70930.88
29,16,0,0,1,0,31936.05,26640,0,24825.81
38,17,0,0,0,0,31936.05,33300,0,33805.95
26,14,0,0,1,0,32131.98,29898.39,0,28032.47
43,16,0,0,1,0,32131.98,31330.64,0,33987.71
45,16,0,0,0,0,32131.98,31330.64,0,31401.69
34,17,0,0,0,0,32131.98,44758.07,0,9161.91
49,14,0,0,1,0,32327.90,14322.58,0,24530.26
27,17,0,0,1,0,32327.90,25064.52,0,36943.16
26,16,0,0,1,0,32327.90,27750,0,32509.98
41,16,0,0,1,0,32327.90,31330.64,0,0
43,14,0,0,1,0,32327.90,31420.16,0,31032.26
28,13,0,0,1,0,32327.90,31688.71,0,40637.48
28,12,1,0,1,0,32327.90,32225.81,0,39898.62
27,16,0,0,1,0,32327.90,32225.81,0,39159.75
32,12,0,0,1,0,32327.90,32225.81,0,32509.98
31,12,0,0,1,0,32327.90,32225.81,0,32509.98
38,17,0,0,0,0,32327.90,32225.81,0,43297.39
43,12,0,0,0,0,32327.90,33479.03,0,33987.71
34,17,0,0,1,0,32327.90,34016.13,0,33987.71
22,14,0,0,1,0,32327.90,41177.42,0,32509.98
50,14,0,0,1,0,32602.20,27889.64,0,27314.30
44,14,0,0,1,0,32719.76,29540.32,0,26952.26
53,12,0,0,1,0,32868.66,31509.68,0,18914.90
47,12,0,0,1,0,32915.68,27750,0,18914.90
47,12,0,0,1,0,32915.68,27750,0,18914.90
41,16,1,0,1,0,33307.54,23274.19,0,22165.90
41,16,1,0,1,0,33307.54,23274.19,0,22165.90
41,16,1,0,1,0,33307.54,23274.19,0,22165.90
48,16,0,0,1,0,33307.54,26058.14,0,31918.89
48,16,0,0,1,0,33307.54,26058.14,0,31918.89
36,13,0,0,1,0,33307.54,28645.16,0,28372.35
49,12,0,0,1,0,33307.54,28645.16,0,32580.92
33,17,1,0,1,0,33307.54,29540.32,0,17732.72
49,14,0,0,1,0,33307.54,30435.48,0,29554.53
36,12,0,0,1,0,33307.54,30435.48,0,31032.26
50,17,0,0,1,0,33307.54,30435.48,0,25860.21
36,12,0,0,1,0,33307.54,30435.48,0,41376.34
27,16,0,0,1,0,33307.54,30435.48,0,0
52,16,0,0,1,0,33307.54,30793.55,0,28815.67
38,12,0,0,1,0,33307.54,31330.64,0,31771.12
25,14,0,0,1,0,33307.54,31330.64,0,35760.98
33,17,0,0,1,0,33307.54,31867.74,0,35465.44
30,12,0,0,1,0,33307.54,32046.77,0,37682.03
53,12,0,0,1,0,33307.54,32225.81,0,33544.39
34,12,0,0,1,0,33307.54,32583.87,0,31032.26
36,12,0,0,1,0,33307.54,33120.97,0,33987.71
42,13,0,0,1,0,33307.54,33120.97,0,44331.80
34,12,0,0,1,0,33307.54,34016.13,0,32509.98
29,17,0,0,1,0,33307.54,34016.13,0,26980.33
52,12,0,0,1,0,33307.54,34171.89,0,28667.90
42,14,0,0,1,0,33307.54,37596.77,0,48764.98
53,15,0,0,1,0,33307.54,37596.77,0,38420.89
32,13,1,0,1,0,33307.54,37596.77,0,46891.22
39,12,0,0,1,0,33307.54,39387.10,0,28076.80
28,16,0,0,1,0,33307.54,39387.10,0,34726.57
28,12,1,0,1,0,33503.46,26854.84,0,25121.35
26,14,0,0,1,0,33503.46,36032.03,0,34559.59
25,14,1,0,1,0,33699.39,17724.19,0,25121.35
52,12,0,0,1,0,33895.32,47622.58,0,39011.98
35,16,0,0,1,0,34091.24,26854.84,0,31032.26
44,12,0,0,1,0,34091.24,32046.77,0,35465.44
33,15,0,0,1,0,34091.24,34016.13,0,33248.85
29,12,0,1,1,0,34287.17,26541.53,0,39159.75
53,16,0,0,1,0,34287.17,28645.16,0,22165.90
26,16,0,0,1,0,34287.17,32225.81,0,36943.16
37,17,0,0,1,0,34287.17,35806.45,0,41376.34
45,12,0,0,1,0,34287.17,35806.45,0,31032.26
27,17,0,0,1,0,34287.17,37596.77,0,39307.53
38,12,1,0,1,0,34483.10,23632.26,0,19210.45
34,13,0,0,1,0,34483.10,31509.68,0,33396.62
34,12,0,0,1,0,34731.92,30435.48,0,39898.62
32,14,0,0,1,0,34874.95,35788.55,0,41376.34
32,12,0,0,0,0,35070.88,32225.81,0,27337.94
29,14,0,0,1,0,35266.80,16112.90,0,20688.17
38,12,1,0,1,0,35266.80,25064.52,0,36943.16
25,14,1,0,1,0,35266.80,25601.61,0,33101.07
35,12,0,0,1,0,35266.80,26854.84,0,32509.98
35,12,0,0,1,0,35266.80,26854.84,0,32509.98
31,17,0,0,1,0,35266.80,31806.87,0,62064.52
49,12,0,0,1,0,35266.80,32225.81,0,47287.25
55,12,0,0,1,0,35266.80,32225.81,0,25860.21
32,12,0,0,1,0,35266.80,32225.81,0,33987.71
46,14,0,0,1,0,35266.80,33120.97,0,33987.71
28,15,0,0,1,0,35266.80,34016.13,0,35465.44
34,16,0,0,1,0,35266.80,34016.13,0,35465.44
35,16,0,0,1,0,35266.80,34016.13,0,40489.71
34,12,0,0,1,0,35266.80,35806.45,0,36943.16
40,16,0,0,1,0,35266.80,35806.45,0,36943.16
40,16,0,0,1,0,35266.80,35806.45,0,36943.16
29,14,0,0,1,0,35266.80,37596.77,0,45809.52
45,12,0,0,1,0,35266.80,38366.61,0,38420.89
34,16,0,0,1,0,35266.80,39387.10,0,41671.89
47,12,0,0,1,0,35266.80,40103.23,0,42262.98
31,16,0,0,1,0,35266.80,41177.42,0,35465.44
53,12,1,0,1,0,35266.80,42967.74,0,35465.44
51,12,0,0,1,0,35266.80,44758.07,0,0
40,16,0,0,1,0,35266.80,44758.07,0,56153.61
27,12,0,0,1,0,35266.80,53888.71,0,14777.27
33,16,0,1,1,0,35266.80,85935.48,0,96052.23
41,16,0,0,1,0,35582.24,34016.13,0,42854.07
41,16,0,0,1,0,35582.24,34016.13,0,42854.07
33,12,0,0,1,0,35658.66,34016.13,0,32509.98
53,13,0,0,1,0,35658.66,35806.45,0,35465.44
45,12,0,0,1,0,35756.62,31509.68,0,27377.84
50,17,0,0,1,0,36050.51,37596.77,0,13299.54
37,14,0,0,1,0,36197.45,29361.29,0,21870.35
27,16,0,0,1,0,36246.44,0,0,0
27,16,0,0,1,0,36246.44,28192.21,0,40903.47
48,12,0,0,1,0,36246.44,31330.64,0,32509.98
47,12,0,0,1,0,36246.44,31796.13,0,42854.07
47,17,0,0,1,0,36246.44,34016.13,0,35465.44
33,15,0,0,1,0,36246.44,34213.07,0,35465.44
32,17,0,0,1,0,36640.25,34016.13,0,57631.34
34,14,0,0,1,0,36834.21,0,0,0
43,17,0,0,1,0,37226.07,16650,0,30441.17
31,14,0,0,1,0,37226.07,17903.23,0,25860.21
26,12,0,0,1,0,37226.07,25959.68,0,26599.08
29,14,0,0,0,0,37226.07,27284.52,0,36943.16
44,17,0,0,1,0,37226.07,32075.42,0,37386.48
36,17,0,1,1,0,37226.07,33300,0,39603.07
26,17,0,0,1,0,37226.07,34016.13,0,44331.80
28,16,0,0,1,0,37226.07,34016.13,0,35465.44
35,17,0,0,1,0,37226.07,35806.45,0,39898.62
52,12,0,0,1,0,37226.07,35831.52,0,48764.98
36,13,0,0,0,0,37226.07,36150.20,0,44308.15
28,17,0,0,1,0,37226.07,37507.26,0,38420.89
44,17,0,0,1,0,37226.07,37596.77,0,36204.30
37,13,0,0,1,0,37226.07,37596.77,0,39529.19
51,12,0,0,1,0,37226.07,38939.52,0,35465.44
50,12,0,0,1,0,37226.07,39029.03,0,36943.16
29,12,0,0,1,0,37226.07,39924.20,0,27918.69
32,17,0,0,1,0,37226.07,46548.39,0,25121.35
38,14,0,0,1,0,37226.07,50129.03,0,44331.80
47,17,0,0,1,0,37343.63,28906.55,0,35732.91
47,17,0,0,1,0,37343.63,28906.55,0,35732.91
31,17,0,0,1,0,38009.78,36705.20,0,42854.07
50,16,0,0,1,0,38205.70,34911.29,0,33987.71
39,12,0,0,1,0,38205.70,39387.10,0,43740.71
27,13,0,0,1,0,38401.63,34016.13,0,11128.76
46,16,0,0,1,0,38597.55,37596.77,0,48764.98
46,16,0,0,1,0,38597.55,37596.77,0,48764.98
33,16,0,0,1,0,38597.55,41177.42,0,42854.07
25,16,0,0,0,0,39185.34,0,0,23389.46
36,12,0,0,1,0,39185.34,15217.74,0,16254.99
39,12,0,0,1,0,39185.34,24169.36,0,23643.63
35,17,0,0,1,0,39185.34,30435.48,0,33426.18
35,17,0,0,1,0,39185.34,30435.48,0,33426.18
46,17,0,0,1,0,39185.34,31330.64,0,31298.25
31,17,0,0,1,0,39185.34,33120.97,0,47287.25
52,15,0,0,1,0,39185.34,35806.45,0,38420.89
50,16,0,0,0,0,39185.34,35806.45,0,40637.48
49,12,0,0,1,0,39185.34,35806.45,0,33987.71
53,16,0,0,1,0,39185.34,35806.45,0,51720.43
44,14,0,0,1,0,39185.34,35806.45,0,35465.44
46,16,0,0,1,0,39185.34,35806.45,0,36943.16
42,14,0,0,1,0,39185.34,36701.61,0,39898.62
43,12,0,0,1,0,39185.34,36701.61,0,45809.52
28,12,1,0,1,0,39185.34,36776.80,0,34726.57
54,15,0,0,1,0,39185.34,37471.45,0,39304.57
42,16,0,0,1,0,39185.34,37596.77,0,47287.25
34,16,0,0,1,0,39185.34,37596.77,0,39898.62
29,13,1,0,1,0,39185.34,37596.77,0,38420.89
47,16,0,0,1,0,39185.34,39387.10,0,38420.89
33,16,0,0,1,0,39185.34,39387.10,0,44331.80
40,17,0,1,1,0,39185.34,41177.42,0,33987.71
40,17,0,1,1,0,39185.34,41177.42,0,33987.71
45,14,0,0,1,0,39185.34,42538.07,0,36943.16
31,16,0,0,1,0,39185.34,42967.74,0,76841.78
32,12,0,0,1,0,39185.34,42967.74,0,41376.34
27,17,0,0,1,0,39185.34,44758.07,0,29554.53
44,17,0,0,1,0,39185.34,44758.07,0,51720.43
38,17,0,0,1,0,39185.34,48338.71,0,47287.25
27,17,0,0,0,0,40164.97,41177.42,0,44331.80
38,12,1,0,1,0,40570.54,10741.93,0,27190.17
39,17,0,0,1,0,40752.75,0,0,0
46,14,0,0,1,0,41144.60,30256.45,0,35465.44
25,17,0,0,1,0,41144.60,35806.45,0,38420.89
52,12,0,0,1,0,41144.60,37596.77,0,36943.16
35,15,0,0,1,0,41144.60,39387.10,0,35465.44
53,12,0,0,1,0,41144.60,42967.74,0,39898.62
33,16,0,0,1,0,41144.60,42967.74,0,41080.80
30,16,0,0,1,0,41144.60,42967.74,0,47287.25
51,16,0,0,1,0,41144.60,44758.07,0,48764.98
36,12,1,0,1,0,41732.38,37596.77,0,31032.26
33,13,0,0,1,0,41732.38,47264.52,0,51073.19
50,17,0,0,1,0,42124.23,0,0,70930.88
47,16,0,0,1,0,42124.23,41177.42,0,44331.80
36,14,0,0,1,0,42124.23,42072.58,0,41376.34
48,12,0,0,1,0,42124.23,42967.74,0,36943.16
48,12,0,0,1,0,42124.23,42967.74,0,36943.16
48,17,0,0,1,0,42294.69,41177.42,0,41376.34
37,17,0,0,1,0,42712.02,43862.90,0,31032.26
50,17,0,0,1,0,42907.94,44758.07,0,39898.62
34,16,0,0,1,0,43103.87,21304.84,0,20688.17
30,12,1,0,1,0,43103.87,21483.87,0,26599.08
28,16,0,0,1,0,43103.87,32225.81,0,38420.89
37,12,0,0,0,0,43103.87,32225.81,0,32509.98
46,12,0,0,1,0,43103.87,35806.45,0,31032.26
32,12,0,1,1,0,43103.87,37596.77,0,38420.89
29,12,0,0,0,0,43103.87,37596.77,0,50242.70
40,16,0,0,1,0,43103.87,39387.10,0,45809.52
44,15,0,0,1,0,43103.87,39387.10,0,51232.78
38,12,0,0,1,0,43103.87,41177.42,0,36943.16
51,12,0,0,1,0,43103.87,41356.45,0,7388.63
33,17,0,0,1,0,43103.87,43236.29,0,40415.82
31,16,0,0,0,0,43103.87,44364.20,0,54675.88
43,17,0,0,1,0,43103.87,44758.07,0,41376.34
45,16,0,0,1,0,43103.87,48338.71,0,59109.06
33,17,0,0,1,0,43566.26,42967.74,0,40785.25
25,12,0,0,1,0,43691.65,30435.48,0,33987.71
51,12,0,0,1,0,44083.50,41177.42,0,48764.98
41,17,0,0,1,0,44083.50,43862.90,0,66497.70
42,12,0,0,1,0,44475.36,47232.29,0,70930.88
37,13,0,0,1,0,45063.14,35806.45,0,27337.94
29,17,0,0,1,0,45063.14,35806.45,0,0
37,15,0,1,1,0,45063.14,39387.10,0,45809.52
46,16,0,0,1,0,45063.14,46011.29,0,42854.07
40,12,0,0,1,0,45063.14,48338.71,0,44331.80
46,17,0,0,1,0,45063.14,57290.32,0,36943.16
47,12,0,0,1,0,45063.14,62661.29,0,0
34,13,0,0,1,0,45846.84,42072.58,0,41376.34
52,17,0,0,1,0,46042.77,59080.64,0,70930.88
52,17,0,0,1,0,46042.77,59080.64,0,70930.88
50,12,0,0,1,0,47022.40,44758.07,0,8866.36
49,17,0,0,1,0,47022.40,46548.39,0,42854.07
49,17,0,0,1,0,47022.40,48338.71,0,44331.80
49,17,0,0,1,0,47022.40,48338.71,0,44331.80
53,12,0,0,1,0,47649.37,47894.71,0,50242.70
33,13,0,0,1,0,48981.67,32225.81,0,0
54,15,0,0,1,0,48981.67,35806.45,0,88663.59
54,15,0,0,1,0,48981.67,35806.45,0,88663.59
44,17,0,0,1,0,48981.67,42967.74,0,39898.62
37,17,0,0,1,0,48981.67,44758.07,0,44331.80
55,16,0,0,1,0,48981.67,46548.39,0,47878.34
55,16,0,0,1,0,48981.67,46548.39,0,47878.34
37,17,0,0,1,0,48981.67,46548.39,0,49503.84
44,14,0,0,1,0,48981.67,48338.71,0,50242.70
41,13,0,0,1,0,48981.67,48338.71,0,38420.89
39,17,0,0,1,0,48981.67,48338.71,0,51720.43
48,16,0,0,1,0,48981.67,50129.03,0,48764.98
39,17,0,0,1,0,48981.67,50129.03,0,44331.80
45,12,0,0,1,0,48981.67,50487.10,0,46548.39
26,16,0,0,1,0,48981.67,53709.68,0,45809.52
34,16,0,0,1,0,48981.67,62661.29,0,54675.88
47,16,0,0,1,0,48981.67,62741.86,0,65019.97
55,16,0,0,1,0,48981.67,71612.91,0,35110.78
37,16,0,0,1,0,49961.30,41177.42,0,39898.62
43,17,0,0,1,0,49961.30,48338.71,0,51424.89
43,16,0,0,1,0,49961.30,50129.03,0,52969.11
33,17,0,0,1,0,50940.94,39387.10,0,46105.07
29,17,1,0,1,0,50940.94,41177.42,0,39603.07
36,14,0,0,1,0,50940.94,42967.74,0,44331.80
37,17,0,0,1,0,50940.94,44758.07,0,50242.70
44,12,0,0,1,0,50940.94,44758.07,0,41376.34
42,17,0,0,0,0,50940.94,50129.03,0,48764.98
47,16,0,0,1,0,50940.94,53709.68,0,54675.88
38,13,0,0,1,0,50940.94,73403.23,0,25121.35
28,16,0,0,1,0,51920.57,48875.80,0,56153.61
44,17,0,0,1,0,51920.57,56753.23,0,53198.16
32,16,0,0,1,0,52900.20,48338.71,0,0
47,17,0,0,1,0,52900.20,49233.87,0,54675.88
28,16,0,0,1,0,52900.20,59080.64,0,36943.16
45,15,0,0,1,0,53879.84,51919.36,0,45809.52
52,16,0,0,1,0,53879.84,53709.68,0,63837.79
32,12,0,0,1,0,54859.47,39387.10,0,40878.35
33,17,0,0,1,0,54859.47,46548.39,0,76841.78
41,17,0,0,1,0,54859.47,52993.55,0,50242.70
42,16,0,0,1,0,54859.47,53709.68,0,53641.48
48,16,0,0,1,0,54859.47,53709.68,0,73886.33
48,16,0,0,1,0,54859.47,53709.68,0,73886.33
46,12,0,0,1,0,56818.74,48338.71,0,73886.33
48,14,0,0,1,0,56818.74,57290.32,0,57631.34
47,14,0,0,1,0,58778.00,26854.84,0,32509.98
36,17,0,0,1,0,58778.00,46548.39,0,56153.61
38,16,0,0,1,0,58778.00,50129.03,0,38420.89
48,17,1,0,1,0,58778.00,51842.37,0,59109.06
44,17,0,0,1,0,58778.00,53709.68,0,53198.16
38,16,0,0,1,0,58778.00,53709.68,0,41376.34
39,14,0,0,1,0,58778.00,57290.32,0,74625.20
41,17,0,0,1,0,59385.38,59438.71,0,82752.69
47,16,0,0,1,0,60737.27,60870.97,0,78319.51
47,16,0,0,1,0,60737.27,60870.97,0,78319.51
46,16,0,0,1,0,62696.54,57290.32,0,63542.24
30,13,0,0,1,0,62696.54,75193.55,0,70930.88
52,17,0,0,1,0,63676.17,60870.97,0,59109.06
40,16,0,0,1,0,66615.07,57290.32,0,66497.70
51,12,0,0,0,0,67594.70,62661.29,0,71669.74
47,17,0,0,1,0,68574.34,38670.97,0,0
53,16,0,0,1,0,68574.34,39387.10,0,67236.56
48,16,0,0,1,0,68574.34,59080.64,0,62064.52
28,15,0,0,1,0,68574.34,62661.29,0,66497.70
42,17,0,0,1,0,68574.34,64451.61,0,62064.52
47,16,0,0,1,0,68574.34,71612.91,0,73886.33
50,14,0,0,1,0,70533.60,29540.32,0,51720.43
49,12,0,0,1,0,72492.88,71433.87,0,0
48,15,0,0,1,0,73472.51,71612.91,0,85708.14
51,17,0,0,1,0,74452.14,0,0,0
32,17,0,0,1,0,76411.41,64451.61,0,99007.68
47,16,0,0,1,0,78370.67,78774.20,0,97677.73
37,17,0,0,1,0,82289.20,85040.32,0,110829.49
55,17,0,0,1,0,88167.01,98467.74,0,88663.59
49,16,0,0,1,0,94044.80,98467.74,0,73886.33
50,16,0,0,1,0,97963.34,34016.13,0,33987.71
28,16,0,0,1,0,97963.34,89516.13,0,70930.88
42,16,0,0,1,0,103841.14,93096.77,0,100485.41
45,12,0,0,1,0,137148.69,156653.23,0,88663.59
54,3,1,0,0,1,0,0,0,221.66
54,3,1,0,1,1,0,0,0,0
54,3,1,0,1,1,0,0,0,0
54,3,1,0,1,1,0,0,0,0
53,4,1,0,0,1,0,0,0,0
51,4,1,0,1,1,0,0,0,0
51,5,1,0,0,1,0,0,0,0
46,6,1,0,1,1,0,0,0,0
53,6,0,0,1,1,0,0,0,0
41,6,1,0,1,1,0,0,0,0
45,7,1,0,1,1,0,0,0,11821.81
53,7,0,1,0,1,0,0,0,0
47,8,0,0,0,1,0,0,0,0
55,8,1,0,1,1,0,0,0,0
55,8,0,0,1,1,0,0,0,0
53,8,1,0,1,1,0,0,0,0
41,8,0,0,1,1,0,0,0,0
45,8,0,0,1,1,0,0,0,0
45,9,1,0,1,1,0,0,0,0
46,9,0,1,1,1,0,0,0,0
48,9,0,0,1,1,0,0,0,0
46,9,0,1,1,1,0,0,0,0
45,9,1,0,1,1,0,0,0,0
54,9,0,0,1,1,0,0,0,0
23,9,1,0,0,1,0,0,0,218.70
40,10,0,1,1,1,0,0,0,0
54,10,1,0,1,1,0,0,0,0
54,10,1,0,1,1,0,0,0,0
25,11,1,0,0,1,0,0,0,3694.32
41,11,0,0,1,1,0,0,0,14481.72
23,11,1,0,0,1,0,0,0,0
23,11,1,0,0,1,0,0,0,0
52,8,0,0,1,1,0,0,0,0
45,9,0,0,1,1,0,0,0,0
40,8,0,0,1,1,0,0,0,0
37,10,0,0,1,1,0,0,0,0
48,11,0,0,1,1,0,0,0,11821.81
36,9,0,0,1,1,0,0,0,0
40,7,0,0,1,1,0,0,0,8866.36
40,7,0,0,1,1,0,0,0,8866.36
38,11,0,0,1,1,0,0,0,0
53,7,0,0,1,1,0,0,0,0
52,10,1,0,1,1,0,0,0,0
52,7,0,0,1,1,0,0,0,0
43,9,1,0,1,1,0,0,0,0
54,4,1,0,1,1,0,0,0,0
46,6,0,0,1,1,0,0,0,0
40,8,0,0,1,1,0,0,0,0
53,8,0,0,1,1,0,0,0,0
50,11,0,0,1,1,0,0,0,10344.09
33,11,0,0,1,1,0,0,0,0
33,11,0,0,1,1,0,0,0,0
52,8,0,0,1,1,0,0,0,0
49,4,1,0,1,1,0,0,0,0
50,8,0,0,1,1,0,0,0,0
41,8,0,0,1,1,0,0,0,7093.09
53,9,0,0,1,1,0,0,0,0
48,11,0,0,0,1,0,0,0,0
31,9,0,0,1,1,0,0,0,0
42,8,0,0,1,1,0,0,0,0
54,10,0,0,1,1,0,0,0,0
50,10,0,0,1,1,0,0,0,0
48,6,0,1,1,1,0,0,0,0
22,9,0,0,1,1,0,0,0,16846.08
41,8,0,0,1,1,0,0,0,0
41,8,0,0,1,1,0,0,0,0
45,9,0,0,1,1,0,313.31,0,4063.75
21,8,1,0,0,1,0,895.16,0,2305.25
46,8,0,0,1,1,0,8951.61,0,0
46,8,0,0,1,1,0,8951.61,0,0
21,11,1,0,0,1,0,9846.77,0,5615.36
53,8,0,0,1,1,0,14322.58,0,0
53,6,0,0,1,1,0,17187.10,0,45809.52
34,11,0,0,1,1,0,19693.55,0,14777.27
49,9,0,0,1,1,0,21483.87,0,69453.15
28,11,0,0,1,1,0,62661.29,0,118218.13
43,3,1,0,1,1,17.63,0,0,0
52,6,1,0,1,1,235.11,1246.06,0,1477.73
54,8,0,0,1,1,293.89,537.10,0,295.55
52,7,1,0,0,1,293.89,5012.90,0,0
29,11,1,0,1,1,783.71,0,0,23643.63
37,9,0,0,0,1,940.45,3544.84,0,1152.63
38,2,0,0,0,1,1077.60,6266.13,0,2955.45
20,10,0,0,0,1,1381.28,3523.35,0,9309.68
31,6,1,0,0,1,1410.67,555,0,16059.93
23,10,1,0,0,1,1469.45,5370.97,0,0
19,11,1,0,0,1,1567.41,0,0,0
20,11,0,0,1,1,1567.41,3222.58,0,2955.45
35,9,1,0,0,1,1567.41,5370.97,0,5910.91
21,10,1,0,0,1,1567.41,8145.97,0,8275.27
41,8,1,0,1,1,1716.32,8378.71,0,7388.63
41,8,1,0,1,1,1716.32,8378.71,0,7388.63
42,8,0,0,1,1,1763.34,0,0,8866.36
42,8,0,0,1,1,1763.34,0,0,8866.36
20,8,1,0,0,1,1880.90,3652.26,0,1018.15
30,9,1,0,0,1,1959.27,162.92,0,16809.14
29,10,1,0,0,1,2037.64,2685.48,0,0
22,11,1,0,0,1,2351.12,0,0,879.25
25,10,1,0,0,1,2838.98,5370.97,0,11437.60
20,8,1,0,0,1,2938.90,1838.66,0,1226.51
55,7,0,0,0,1,2938.90,8342.90,0,0
20,10,0,0,0,1,2938.90,8951.61,0,10344.09
40,4,1,0,0,1,2962.41,1933.55,0,1034.41
52,0,0,0,1,1,3134.83,0,0,295.55
22,9,1,0,0,1,3134.83,4345.11,0,13299.54
24,10,1,0,0,1,3152.46,3902.90,0,7447.74
19,11,0,0,0,1,3221.03,12532.26,0,14777.27
51,7,0,0,1,1,3291.57,8951.61,0,0
19,6,1,0,0,1,3526.68,0,0,0
50,10,1,0,1,1,3526.68,0,0,0
23,11,0,1,0,1,3526.68,2685.48,0,8127.50
38,3,1,0,1,1,3722.61,5729.03,0,17732.72
38,3,1,0,1,1,3722.61,5729.03,0,17732.72
20,11,0,0,0,1,3844.08,9846.77,0,13299.54
43,10,1,0,1,1,3918.53,2148.39,0,0
